,id,name,rating,category,pricing,num_reviews,street address,reviews,city,url
188,an8TuHRg0e3cgiAE705ZDA,Fornino,4.0,"['Italian', 'Pizza']",2.0,293,Pier 6 Brooklyn Bridge Park,"[""My friend and I went to the location inside the Time Out Market next to the Brooklyn Bridge. It's located on the 5th floor. \nSince it is in a food hall, we..."", 'Slightly overpriced but decent pizza, apps, and sangria pitchers! Definitely one of those places to go for the vibe but not necessarily if you are looking...', 'Fornino in Brooklyn Bridge Park is such a great location. A rooftop area, a more casual sitting area downstairs where you can bring your pup - they nailed...']",New York City,https://www.yelp.com/biz/fornino-brooklyn-5?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
189,f5dFlU07GvgqIEIyddj5Xw,Fan Fried Rice Bar,4.5,['Taiwanese'],,28,740 Driggs Ave,"['Fan Fried Rice Bar is not your ordinary fried rice spot. The restaurant is all about taking this classic dish to the next level, and they do it with flair....', 'Very very delicious fried rice.\n\nThe inside is clean and relatively small but had a good amount of people eating and drinking for a Thursday. I was there...', ""so happy i finally got to try this place! i'm always so happy to try authentic taiwanese restaurants. the interior was lovely, the service was super...""]",New York City,https://www.yelp.com/biz/fan-fried-rice-bar-brooklyn-3?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
190,0U9uW93o9DUnAP7r-76LVg,Haenyeo,4.0,"['Korean', 'Cocktail Bars']",3.0,228,239 5th Ave,"['Celebrated New Years Eve here with a part of four. As a Korean-American, I did have some apprehension that this place would be too ""fusion"" and not...', 'It is super difficult for me to write this review because I want to support Asian owned businesses. However, when a restaurant is blatantly hiking prices...', 'My wife and I came here for a date with each other on a weeknight. They were able to seat us immediately though it seemed like most of the patrons coming in...']",New York City,https://www.yelp.com/biz/haenyeo-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
191,_6ppndL8xhUBvylCur6fag,Dollar Hits - New York,4.5,['Filipino'],1.0,23,39-04 64th St,"['Food: Good.\nService: Good,\nAmbiance: Good\nPrice: Reasonable\nParking: Street (This gets a bit difficult within the area)\nOverall: 3/5', ""Dollar Hits had great food and friendly, informative service for this first-time visitor. I didn't know if the sisig would be intimidating for me, but I..."", ""Ok I'm obsessed with this spot. Everything I had was so good and I constantly think about how good the sisig here is. The flavors roaming my mouth had me on...""]",New York City,https://www.yelp.com/biz/dollar-hits-new-york-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
192,CqtT8rPaSmrRClUBbqsCFA,Seamore’s Dumbo,3.5,"['Seafood', 'Cocktail Bars', 'Breakfast & Brunch']",2.0,181,66 Water St,"['I live in the neighborhood and Seamores is my go to place.  I love the staff and how my preferred glass of wine always appears in front of me.  The food is...', ""O4/14/23: Another great Seated find.\nFresh seafood one of the best Cosmos I've had in a while. Don't get me started on the clam chowder. A bit taken aback..."", ""Picked up lunch from here on multiple occasions and the tacos + mac and cheese are yummy! Can't say I've ever had 2 tacos fill me up, but they were good....""]",New York City,https://www.yelp.com/biz/seamore-s-dumbo-brooklyn-3?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
193,qnkdR4GDnQ7b-jDAfD5HUg,HACHE,4.5,"['Tapas Bars', 'Wine Bars']",,9,300 E 52nd St,"[""Quintessential neighborhood, family-run restaurant in midtown east! One of the rare restaurants that I've dined in lately that is true value for money...."", ""The staff and service here are great! Interesting cocktail list and decent wine selection. As of now, they haven't invested in any top shelf liquor so your..."", ""Were looking for a quiet place to grab a bottle of wine with my wife and brother, found this on the way to Mimi's. Chill vibe, not an overly big wine list,...""]",New York City,https://www.yelp.com/biz/hache-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
194,McU7XI3HoWFELTDaGc1SEw,Ginger and Lemongrass,4.0,"['Vietnamese', 'Thai', 'Asian Fusion']",2.0,557,153 Rivington St,"['I highly recommend Ginger and Lemongrass in the Lower Eastside of Manhattan, NYC!\n\nThis cute, quaint Vietnamese spot offers a variety of delicious...', 'Ginger and Lemongrass was founded by a European couple who fell in love with the flavors of Southeast Asia, studied those flavors in their country of...', ""My friend and I came on a Sunday afternoon. I expected a wait but the place wasn't busy at all and we were seated immediately. We shared the beef wrapped in...""]",New York City,https://www.yelp.com/biz/ginger-and-lemongrass-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
195,6jPju63RQy3P3ov9-ejP7g,Sea Wolf - Williamsburg Waterfront,4.0,['Seafood'],3.0,271,420 Kent Ave,"['Learned of this place because my friend came from out of town and visited the other location. She highly recommended it b/c the food options and drinks....', ""I read nice reviews for restaurant. \nMy friends and I decided to go.\nThis place has a beautiful view from the window.\nAnd mirror ... it's instagram..."", 'I always ordered the shrimp basket it use to be spicy and delicious however went yesterday and it was soggy, greasy and no taste to the shrimp.  What...']",New York City,https://www.yelp.com/biz/sea-wolf-williamsburg-waterfront-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
196,u1gdMF6vMCdwCilQ6vgyfw,Honest,4.5,['Indian'],2.0,43,176 Bleecker St,"['Went back to Honest just a week later and brought my fiancé. (I felt bad keeping it to myself.)\n\nWe shared a thali, the bhaji pav (+ cheese), and a rose...', ""I've never had Indian fast food before going to @nychonest and it was definitely very different from what I usually have in Indian restaurants here! \n\nThe..."", 'I had masala dosa which was very good, well spiced potatoes, with tasty sambhar and coconut chutney. Very satisfying! \nOrder upfront and grab table in...']",New York City,https://www.yelp.com/biz/honest-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
197,V95hnN4N2vw1ph2mDxIA7w,Olle,4.5,['Korean'],,66,11 E 30th St,"['Wow... had solo lunch here and got the Gupo Gukbab and it was amazing. Everything I was craving. Soup was so flavorful, hearty, comforting. Banchan was...', ""OUTSTANDING!!! It wasn't too, too difficult to snag a reservation, we managed to get one at 7:30p for a Fri night the day before. It did take us a bit for..."", 'Probably my favorite Korean meal while visiting the city --\xa0I thought it was better than Her Name is Han and Take31! My sister and I shared:\n- Galbi +...']",New York City,https://www.yelp.com/biz/olle-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
198,j-a8HUcsBJXHV2IfF786jw,Kogane Ramen-Brooklyn Heights,4.0,['Ramen'],2.0,414,76 Henry St,"['A cute ramen shop, the service was quick and the waiters were super friendly! I ordered the tonkatsu ramen and pork gyoza -- the portion sizes were good but...', 'Can I even call this place a hidden gem , I mean all the seats were pretty filled . This was a split second last minute decision if that makes any sense...', 'Kogane is a restaurant chain that serves delicious ramen. We visited their Brooklyn heights branch for Sunday lunch. Although they have outdoor seating we...']",New York City,https://www.yelp.com/biz/kogane-ramen-brooklyn-heights-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
199,FXYsBqMu2q1dhJYQg_FfAA,Rosemary’s,4.0,"['Italian', 'Wine Bars', 'Pizza']",3.0,214,350 1st Ave,"['Great food. Prices are decent, wine selection is good, their spritzes are fantastic. Nice space with lots of seating options. Friendly employees galore.', ""Experience good in terms of food and service. Burrata pizza was a bit too wet but flavor and bread was good. I'd get pizza here again but not that one. My..."", 'Very, very nice ambiance with lovely large windows with white framing. Rather large space for the area. Modern yet sort of boho chic decor and ambiance with...']",New York City,https://www.yelp.com/biz/rosemary-s-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
200,x8slUOJxMX2EJ0YUU0rrSg,Banter,4.5,"['Breakfast & Brunch', 'Coffee & Tea', 'Acai Bowls']",2.0,141,643 Hudson St,"['So happy I found this restaurant on my way out of the city. The lunch here was fantastic and I can not wait to return here on my next visit to the village....', ""Banter is one of my favorite brunch spots in the city! They don't accept reservations which I personally enjoy - we were able to sit down immediately on a..."", ""Went here with my friend and her brother. We had to set a reservation and that went super smoothly. We waited for like ten minutes and then we're brought...""]",New York City,https://www.yelp.com/biz/banter-new-york-3?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
201,PwrYnl3j3YCGzILX_5UHpw,Davelle,4.0,"['Japanese', 'Breakfast & Brunch', 'Cafes']",2.0,368,102 Suffolk St,"['Came here with my friend around 4 pm on a Tuesday. We were lucky enough to get a table right away. Loved their matcha latte and mentai spaghetti. However,...', '1. The toast of this house should be relatively famous. I think their cream cheese is delicious, but the blueberry jam is a little too sweet, and the toast...', ""Instagramable toast but thats about it. Entrees were pretty plain (i'll admit that the curry has an awesome waftable smell) and the toast was pretty...""]",New York City,https://www.yelp.com/biz/davelle-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
202,RrNe_0PReWHXAnjTEXBikQ,Luke's Lobster Brooklyn Bridge Park,4.0,"['Seafood', 'Soup', 'Sandwiches']",2.0,392,11 Water St,"[""This was my third stop for a lobster role in NYC and it was great. My first was from the Luke's on the upper east side. Lobster was just as fresh and the..."", ""After almost 20 minutes waiting in line, we finally ordered LUKE'S TRIO, a sampler which includes their 2 oz lobster roll, 2 oz crab roll, and 2 oz shrimp..."", ""The Luke's Lobster is somewhat expensive but they do make super super delicious lobster rolls. They are super generous on the lobster portion. If it says 4...""]",New York City,https://www.yelp.com/biz/lukes-lobster-brooklyn-bridge-park-brooklyn-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
203,U6l20gH8YuOJMO8vF6_Ufw,Jajaja Mexicana,4.5,"['Mexican', 'Bars']",,54,450 W 33rd St,"['This place was so delicious. I highly recommend this place. Came in on a Wednesday and this place was packed! So many people here although the wait was not...', 'Spending time with some of my gal friends after work, and never experiencing vegan food, this place really made me think twice on converting into a vegan....', ""I've been wanting to try Jajaja Mexicana for years but somehow never made it until recently. Stopped in for lunch while in the area and unbeknownst to me,...""]",New York City,https://www.yelp.com/biz/jajaja-mexicana-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
204,MctQwL9Mp5X7DJk13VoERg,Westville,4.0,['Mediterranean'],2.0,1238,88 7th Ave,"['This is a cute little restaurant.\nIt was lively when i entered. There was about one table empty however, the bar had about 5 seats available. I sat at the...', 'Westville Chelsea - new location, now on 88 Seventh Avenue. It still packs a tight dining room but it definitely can seat plenty of people. This place was...', 'Went here with a high school friend to catch up and she raved about the restaurant so we decided to give it a try. I ordered a market plate with Salmon and...']",New York City,https://www.yelp.com/biz/westville-new-york-11?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
205,fiPKqhW7BGq3aURuLPQn9Q,Namkeen,4.0,"['Chicken Shop', 'Halal', 'Waffles']",2.0,92,338 Bedford Ave,"['Their maple wings are spectacular. Syrupy with a honey consistency coating atop warm perfectly melded blend of secret spices I can only guess to be dark...', ""Heard about namkeen on TikTok and honestly was pretty disappointed. Maybe we ordered the wrong things, but we weren't too impressed. We got the pataka fries..."", 'This place is a small neighborhood  spot that recently  sprung up that specializes  in Nashville style  hot chicken sandwiches. This place is so modern,...']",New York City,https://www.yelp.com/biz/namkeen-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
206,XghOzJn16M-nvaKMOdC5og,Verlaine,4.0,"['Tapas/Small Plates', 'Cocktail Bars', 'Vietnamese']",2.0,1500,110 Rivington St,"['This is a place you have to stop by when visiting NYC. They have a great happy hour menu. The ambiance and atmosphere in here is a vibe. You can come solo...', 'What a beautiful spot! I was in NY visiting my peoples, and a friend suggested we go to Verlaine for their great happy hour. So glad that we...', 'Great place for a well priced happy hour or to start a night. You seriously cannot beat their lychee martinis! Delicious food as well - smallish plates....']",New York City,https://www.yelp.com/biz/verlaine-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
207,bZQryeTD6hIsT6lSUxzSSw,Hanoi House,4.0,['Vietnamese'],2.0,702,119 Saint Marks Pl,"['My Vietnamese friend recommended this place to me noting they have authentic Northern style pho. I very much enjoyed the classic pho! The broth was super...', 'A more ""upscale"" Vietnamese spot compared to others in the city, Hanoi House offered a cozy & intimate environment with soothing pho dishes reminiscent of...', ""Been looking for a good pho place in Manhattan and @hanoi.house totally hits the spot! Not gonna lie that I'm not as used to this style of pho without loads...""]",New York City,https://www.yelp.com/biz/hanoi-house-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
